,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
1652,0.01,0.66,0.01,0.99,0.02,0.01,0.63,0.59,0.52,0.35,0.01,0.61,0.5,0.66,0.23,0.61,0.43,0.05,0.42,0.48,0.34,0.33,0.34,0.08,0.35,0.38,0.3,0.0,0.07,0.23,0.3,0.32,0.34,0.59,0.34,0.5,0.31,0.44,0.28,0.47,0.24,0.26,0.51,0.88,0.88,0.93,0.79,0.78,0.92,0.0,0.06,0.0,0.04,0.07,0.13,0.13,0.01,0.02,0.03,0.02,0.77,0.04,0.19,0.19,0.52,0.56,0.3,0.82,0.06,0.49,0.5,0.01,0.81,0.77,0.06,0.51,0.63,0.11,0.53,0.31,0.29,0.26,0.44,0.44,0.53,0.47,0.45,0.66,0.57,0.0,0.0,0.11,0.56,0.55,0.66,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653,0.0,0.49,0.0,0.99,0.02,0.02,0.38,0.47,0.29,0.52,0.02,1.0,0.29,0.49,0.13,0.38,0.66,0.42,0.69,0.32,0.24,0.23,0.11,0.6,0.21,0.5,0.41,0.01,0.23,0.44,0.64,0.08,0.36,0.45,0.54,0.28,0.62,0.2,0.6,0.5,0.51,0.57,0.6,0.5,0.49,0.56,0.72,0.23,0.4,0.01,0.3,0.0,0.08,0.06,0.08,0.07,0.01,0.01,0.01,0.01,0.94,0.03,0.41,0.37,0.54,0.55,0.47,0.71,0.1,0.41,0.5,0.02,0.74,0.69,1.0,0.94,0.0,0.33,0.42,0.11,0.11,0.12,0.32,0.32,0.32,0.33,0.72,0.4,0.71,0.02,0.0,0.05,0.78,0.81,0.91,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654,0.0,0.13,0.11,0.9,0.05,0.01,0.27,0.46,0.31,0.68,0.02,1.0,0.3,0.5,0.1,0.57,0.6,0.12,0.76,0.35,0.38,0.38,0.28,0.36,0.2,0.45,0.4,0.01,0.15,0.17,0.23,0.27,0.1,0.6,0.33,0.46,0.34,0.41,0.72,0.36,0.67,0.73,0.19,0.49,0.55,0.74,0.49,0.79,0.8,0.0,0.13,0.0,0.0,0.3,0.24,0.3,0.0,0.03,0.02,0.02,0.96,0.03,0.03,0.03,0.15,0.26,0.13,0.4,0.04,0.75,0.0,0.02,0.78,0.35,0.0,0.12,0.5,0.13,0.06,0.15,0.12,0.1,0.35,0.31,0.32,0.31,0.28,0.06,0.21,0.0,0.0,0.04,0.77,0.44,0.69,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.23,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,0.08,0.5,0.12,0.81,0.14,0.16,0.54,0.59,0.51,0.56,0.0,0.0,0.16,0.2,0.17,0.3,0.66,0.63,0.68,0.17,0.2,0.2,0.22,0.13,0.2,0.27,0.28,0.07,0.4,0.21,0.41,0.16,0.45,0.32,0.08,0.33,0.32,0.29,0.53,0.48,0.59,0.57,0.39,0.6,0.6,0.7,0.54,0.18,0.08,0.02,0.16,0.02,0.27,0.26,0.32,0.37,0.09,0.08,0.09,0.09,0.85,0.06,0.26,0.24,0.4,0.28,0.61,0.48,0.28,0.8,0.0,0.47,0.0,0.56,0.47,0.38,0.73,0.35,1.0,0.13,0.13,0.14,0.31,0.3,0.31,0.28,0.48,0.68,0.46,0.0,0.01,0.14,0.35,0.22,0.06,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1656,0.01,0.63,0.05,0.95,0.08,0.01,0.45,0.34,0.26,0.34,0.03,1.0,0.81,0.77,0.63,0.93,0.38,0.08,0.39,0.76,0.76,0.75,0.53,0.02,0.15,0.01,0.57,0.0,0.04,0.12,0.1,0.8,0.12,0.62,0.4,0.63,0.17,0.82,0.08,0.31,0.11,0.1,0.51,0.97,0.98,0.93,0.8,0.47,0.37,0.0,0.03,0.0,0.11,0.17,0.31,0.27,0.03,0.04,0.06,0.05,0.92,0.04,0.19,0.22,0.62,0.6,0.45,0.94,0.01,0.12,0.5,0.01,0.89,0.93,0.1,0.54,0.65,0.0,0.26,0.33,0.36,0.41,0.36,0.47,0.64,0.43,0.45,0.39,0.36,0.0,0.0,0.09,0.68,0.6,0.42,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,0.02,0.55,0.01,0.91,0.1,0.04,0.48,0.46,0.24,0.2,0.03,0.99,0.39,0.75,0.74,0.52,0.28,0.08,0.35,0.37,0.28,0.28,0.14,0.16,0.26,0.5,0.44,0.01,0.17,0.19,0.25,0.3,0.28,0.72,0.37,0.32,0.38,0.36,0.4,0.22,0.49,0.47,0.56,0.77,0.8,0.87,0.72,0.62,0.72,0.0,0.07,0.0,0.4,0.4,0.38,0.32,0.05,0.04,0.04,0.03,0.94,0.03,0.16,0.18,0.58,0.58,0.52,0.7,0.12,0.24,0.5,0.02,0.78,0.7,0.1,0.57,0.73,0.22,0.02,0.11,0.09,0.09,0.2,0.25,0.32,0.32,0.37,0.34,0.22,0.06,0.0,0.05,0.65,0.48,0.48,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,0.02,0.39,0.01,0.98,0.03,0.03,0.34,0.45,0.26,0.49,0.03,1.0,0.34,0.55,0.1,0.69,0.55,0.19,0.67,0.34,0.29,0.28,0.23,0.18,0.24,0.35,0.34,0.01,0.12,0.26,0.35,0.22,0.26,0.54,0.71,0.37,0.52,0.28,0.45,0.38,0.37,0.42,0.43,0.66,0.72,0.86,0.61,0.61,0.69,0.01,0.12,0.0,0.06,0.08,0.12,0.14,0.01,0.01,0.02,0.02,0.89,0.07,0.15,0.15,0.41,0.53,0.26,0.59,0.08,0.48,0.5,0.01,0.93,0.53,0.04,0.56,0.33,0.12,0.35,0.15,0.12,0.11,0.29,0.31,0.34,0.3,0.29,0.29,0.51,0.0,0.0,0.09,0.87,0.72,0.9,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.37,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,0.04,0.49,0.04,0.81,0.55,0.11,0.42,0.47,0.27,0.1,0.06,1.0,0.86,0.89,0.23,0.67,0.1,0.06,0.23,0.81,0.69,0.69,0.67,0.38,0.43,0.9,0.75,0.0,0.03,0.03,0.05,0.7,0.11,0.87,0.31,0.28,0.1,0.69,0.44,0.37,0.48,0.47,0.53,0.83,0.86,0.9,0.78,0.46,0.56,0.0,0.08,0.02,0.28,0.31,0.33,0.4,0.2,0.19,0.19,0.21,0.8,0.1,0.16,0.17,0.54,0.64,0.31,0.7,0.07,0.33,0.5,0.03,0.81,0.64,0.01,0.08,0.88,0.01,0.07,0.86,0.87,0.85,0.95,0.9,1.0,0.88,0.44,0.89,0.28,0.0,0.0,0.3,0.48,0.32,0.24,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.26,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,0.03,0.48,0.12,0.76,0.54,0.07,0.27,0.43,0.2,0.18,0.03,0.86,0.7,0.86,0.45,0.67,0.2,0.05,0.26,0.67,0.58,0.58,0.53,0.41,0.4,0.4,0.61,0.01,0.06,0.14,0.15,0.65,0.17,0.81,0.39,0.43,0.18,0.69,0.3,0.35,0.34,0.33,0.53,0.88,0.89,0.9,0.73,0.39,0.47,0.0,0.1,0.02,0.28,0.35,0.39,0.45,0.22,0.25,0.25,0.26,0.71,0.11,0.18,0.18,0.54,0.59,0.34,0.75,0.07,0.38,0.5,0.03,0.79,0.71,0.11,0.42,0.83,0.02,0.1,0.49,0.47,0.48,0.76,0.73,0.86,0.81,0.37,0.64,0.54,0.0,0.0,0.34,0.48,0.49,0.5,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.05,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,0.04,0.29,0.64,0.47,0.08,0.02,0.33,0.5,0.32,0.39,0.05,1.0,0.39,0.64,0.25,0.46,0.38,0.32,0.58,0.4,0.45,0.61,0.22,0.39,0.27,0.22,0.39,0.04,0.31,0.23,0.33,0.53,0.32,0.66,0.09,0.54,0.17,0.61,0.74,0.6,0.76,0.78,0.38,0.23,0.21,0.38,0.2,0.66,0.74,0.06,0.79,0.01,0.32,0.36,0.44,0.4,0.08,0.08,0.09,0.07,0.91,0.05,0.23,0.18,0.31,0.31,0.35,0.33,0.14,0.55,0.0,0.06,0.69,0.35,1.0,0.29,0.54,0.28,0.13,0.3,0.34,0.38,0.41,0.5,0.6,0.51,0.53,0.44,0.44,0.01,0.0,0.1,0.56,0.46,0.64,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.44,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1662,0.01,0.68,0.97,0.21,0.04,0.02,0.92,0.76,0.76,0.41,0.0,0.0,0.05,0.27,0.55,0.24,0.51,0.86,0.43,0.04,0.07,0.18,0.1,0.26,0.14,0.17,0.22,0.05,1.0,0.59,0.57,0.35,1.0,0.17,0.22,0.81,0.38,0.38,0.38,0.84,0.55,0.5,0.62,0.16,0.11,0.0,0.14,0.59,0.58,0.04,1.0,0.0,0.29,0.35,0.45,0.44,0.02,0.02,0.02,0.02,0.97,0.02,0.45,0.39,0.49,0.46,0.53,0.41,0.26,0.48,0.5,0.04,0.48,0.43,0.45,0.83,0.58,0.72,0.3,0.06,0.07,0.08,0.03,0.11,0.11,0.14,1.0,0.51,0.79,0.0,0.0,0.02,0.87,0.49,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1663,0.05,0.34,0.05,0.92,0.04,0.03,0.27,0.34,0.21,0.68,0.05,0.83,0.36,0.38,0.27,0.45,0.64,0.26,0.71,0.39,0.42,0.41,0.34,0.26,0.16,0.32,0.31,0.02,0.17,0.09,0.17,0.45,0.46,0.4,0.19,0.37,0.25,0.45,0.45,0.38,0.5,0.5,0.33,0.57,0.63,0.59,0.57,0.52,0.52,0.01,0.15,0.02,0.38,0.43,0.42,0.38,0.15,0.15,0.13,0.11,0.87,0.07,0.15,0.15,0.34,0.35,0.33,0.67,0.07,0.39,0.5,0.36,0.0,0.66,0.07,0.57,0.71,0.1,0.17,0.4,0.4,0.45,0.48,0.55,0.62,0.59,0.81,0.76,0.57,0.16,0.01,0.16,0.69,0.55,0.65,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1664,0.01,0.35,0.25,0.8,0.03,0.01,0.38,0.41,0.25,0.58,0.0,0.0,0.16,0.35,0.39,0.38,0.63,0.5,0.57,0.21,0.23,0.23,0.19,0.15,0.39,0.0,0.31,0.03,0.49,0.64,0.57,0.23,0.61,0.28,0.28,0.62,0.45,0.37,0.58,0.27,0.61,0.62,0.36,0.51,0.53,0.45,0.55,0.42,0.43,0.01,0.25,0.0,0.15,0.11,0.21,0.26,0.01,0.01,0.01,0.01,0.99,0.0,0.12,0.12,0.34,0.36,0.34,0.59,0.08,0.54,0.5,0.03,0.65,0.58,0.16,0.54,0.52,0.6,0.66,0.05,0.05,0.07,0.07,0.1,0.09,0.1,0.49,0.15,0.18,0.0,0.0,0.02,0.81,0.6,0.79,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1665,0.0,0.57,0.5,0.59,0.03,0.01,1.0,0.88,0.99,0.47,0.0,0.0,0.09,0.37,0.49,0.36,0.57,0.48,0.52,0.17,0.13,0.17,0.14,0.01,0.18,0.0,0.25,0.02,0.75,0.44,0.48,0.48,0.34,0.32,0.19,1.0,0.34,0.52,0.27,0.8,0.35,0.33,0.34,0.41,0.4,0.34,0.37,0.55,0.6,0.01,0.48,0.0,0.26,0.74,0.76,0.69,0.03,0.08,0.08,0.06,0.95,0.04,0.15,0.13,0.29,0.32,0.29,0.45,0.12,0.54,0.5,0.01,0.69,0.44,0.13,0.58,0.58,0.81,0.36,0.07,0.07,0.08,0.05,0.1,0.11,0.1,0.58,0.31,0.37,0.01,0.0,0.05,0.74,0.36,0.34,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,0.0,0.55,0.24,0.81,0.03,0.01,0.51,0.45,0.28,0.24,0.02,1.0,0.48,0.7,0.66,0.54,0.3,0.13,0.4,0.48,0.36,0.37,0.16,0.0,1.0,0.34,0.36,0.01,0.18,0.16,0.23,0.55,0.17,0.64,0.16,0.53,0.18,0.63,0.28,0.29,0.42,0.37,0.55,0.74,0.75,0.89,0.78,0.68,0.68,0.0,0.15,0.0,0.0,0.26,0.38,0.41,0.0,0.02,0.02,0.02,0.96,0.03,0.14,0.16,0.59,0.62,0.42,0.8,0.1,0.27,0.5,0.01,0.89,0.77,0.17,0.68,0.79,0.04,0.1,0.16,0.15,0.14,0.13,0.16,0.28,0.29,0.52,0.18,0.43,0.0,0.0,0.03,0.7,0.57,0.53,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,0.0,0.53,0.01,0.95,0.2,0.01,0.43,0.37,0.29,0.49,0.02,1.0,0.81,0.49,0.21,0.87,0.52,0.1,0.48,0.82,0.86,0.85,0.12,0.0,0.43,0.0,0.29,0.0,0.05,0.08,0.13,0.66,0.11,0.5,0.26,0.68,0.12,0.8,0.05,0.34,0.08,0.07,0.53,0.95,0.96,0.97,0.88,0.42,0.33,0.0,0.02,0.01,0.17,0.16,0.17,0.19,0.1,0.09,0.08,0.09,0.81,0.09,0.2,0.23,0.59,0.63,0.07,0.95,0.03,0.11,1.0,0.0,0.95,0.89,0.0,0.26,0.52,0.01,0.07,0.57,0.58,0.57,0.28,0.35,0.39,0.29,0.56,0.32,0.24,0.0,0.0,0.26,0.82,0.93,0.71,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.13,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,0.06,0.35,0.02,0.96,0.06,0.02,0.25,0.32,0.15,0.62,0.08,1.0,0.47,0.48,0.04,0.87,0.66,0.1,0.64,0.5,0.48,0.47,0.32,0.15,0.26,0.17,0.46,0.01,0.07,0.15,0.17,0.63,0.07,0.51,0.35,0.71,0.19,0.71,0.23,0.35,0.29,0.28,0.38,0.81,0.82,0.93,0.71,0.66,0.68,0.01,0.09,0.01,0.14,0.16,0.15,0.21,0.04,0.04,0.03,0.04,0.89,0.06,0.15,0.14,0.34,0.46,0.1,0.72,0.02,0.43,0.5,0.02,0.95,0.63,0.0,0.27,0.21,0.02,0.09,0.21,0.19,0.18,0.42,0.41,0.47,0.41,0.44,0.41,0.46,0.0,0.0,0.11,0.8,0.67,0.79,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.31,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1669,0.1,1.0,0.05,0.32,0.75,1.0,0.62,0.69,0.47,0.14,0.11,1.0,0.35,0.75,0.18,0.15,0.24,0.67,0.26,0.28,0.13,0.11,0.29,0.15,0.25,0.25,0.27,0.1,0.41,0.94,0.88,0.14,0.55,0.47,0.7,0.16,0.88,0.14,0.34,0.64,0.47,0.42,1.0,0.6,0.51,0.6,0.61,0.37,0.26,0.09,0.58,0.2,0.4,0.49,0.54,0.6,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47,1.0,0.67,0.0,0.03,0.89,0.52,0.43,0.18,0.52,0.33,0.42,0.38,0.37,0.35,0.56,0.57,0.63,0.56,0.75,0.7,0.15,0.0,0.01,1.0,0.42,0.46,0.82,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.88,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1670,0.06,0.28,0.75,0.37,0.09,0.12,0.26,0.4,0.23,0.73,0.08,1.0,0.25,0.39,0.09,0.44,0.64,0.21,0.33,0.27,0.34,0.43,0.27,0.13,0.33,0.3,0.41,0.05,0.26,0.18,0.35,0.3,0.33,0.42,0.21,0.44,0.29,0.39,0.57,0.38,0.62,0.63,0.34,0.36,0.37,0.47,0.27,0.69,0.69,0.06,0.58,0.07,0.41,0.44,0.55,0.6,0.59,0.56,0.63,0.64,0.74,0.13,0.23,0.19,0.31,0.27,0.39,0.45,0.33,0.86,0.0,0.27,0.15,0.49,0.05,0.34,0.77,0.2,0.02,0.2,0.2,0.23,0.52,0.45,0.47,0.47,0.83,0.61,0.33,0.0,0.0,0.61,0.19,0.33,0.52,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.57,0.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1671,0.01,0.29,0.08,0.72,0.03,0.02,0.61,0.58,0.55,0.67,0.0,0.0,0.07,0.18,0.47,0.35,0.69,0.48,0.47,0.14,0.18,0.2,0.2,0.13,0.08,0.12,0.19,0.03,0.61,0.44,0.51,0.37,0.55,0.28,0.29,0.67,0.4,0.44,0.53,0.42,0.54,0.57,0.32,0.46,0.48,0.65,0.37,0.56,0.54,0.0,0.12,0.0,0.81,0.81,0.86,0.8,0.07,0.06,0.06,0.05,0.93,0.02,0.14,0.11,0.24,0.24,0.29,0.45,0.1,0.62,0.0,0.05,0.48,0.46,0.3,0.51,0.46,0.63,0.32,0.04,0.04,0.06,0.06,0.1,0.1,0.11,0.52,0.34,0.53,0.01,0.0,0.03,0.75,0.48,0.59,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,0.03,0.49,0.0,1.0,0.01,0.0,0.4,0.38,0.26,0.48,0.04,0.9,0.34,0.51,0.11,0.64,0.61,0.17,0.81,0.33,0.28,0.27,0.44,0.11,0.24,0.23,0.32,0.01,0.13,0.21,0.28,0.25,0.39,0.4,0.43,0.45,0.34,0.41,0.19,0.3,0.18,0.19,0.47,0.87,0.87,0.9,0.85,0.33,0.36,0.0,0.05,0.0,0.04,0.11,0.12,0.1,0.0,0.01,0.01,0.01,0.95,0.01,0.11,0.13,0.53,0.53,0.33,0.9,0.03,0.25,0.5,0.01,0.93,0.87,0.03,0.63,0.48,0.02,0.13,0.12,0.11,0.09,0.21,0.23,0.23,0.24,0.25,0.24,0.28,0.0,0.0,0.04,0.98,0.97,0.86,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,0.02,0.37,0.02,0.96,0.06,0.02,0.37,0.39,0.24,0.58,0.0,0.0,0.26,0.49,0.43,0.6,0.54,0.29,0.46,0.31,0.28,0.27,0.42,0.06,0.15,0.21,0.18,0.02,0.24,0.26,0.32,0.27,0.24,0.49,0.59,0.52,0.45,0.39,0.58,0.3,0.46,0.53,0.38,0.63,0.68,0.67,0.63,0.63,0.72,0.01,0.11,0.0,0.14,0.28,0.28,0.37,0.02,0.03,0.02,0.03,0.95,0.03,0.14,0.13,0.34,0.39,0.25,0.66,0.06,0.49,0.5,0.03,0.76,0.62,0.12,0.65,0.29,0.19,0.32,0.05,0.05,0.06,0.14,0.16,0.14,0.17,0.32,0.18,0.37,0.01,0.0,0.04,0.84,0.66,0.76,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.14,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,0.02,0.92,0.35,0.63,0.16,0.12,0.67,1.0,0.85,0.0,0.0,0.0,0.21,0.95,0.3,0.28,0.04,0.11,0.25,0.16,0.14,0.15,0.2,0.11,0.11,0.25,0.25,0.02,0.27,0.08,0.14,0.19,0.32,0.83,0.15,0.26,0.22,0.29,0.32,0.52,0.28,0.3,0.63,0.86,0.86,0.81,0.75,0.24,0.17,0.01,0.25,0.0,0.4,0.42,0.48,0.52,0.1,0.09,0.09,0.09,0.86,0.03,0.2,0.25,0.74,0.63,0.8,0.04,0.19,0.46,0.5,0.02,0.72,0.11,0.02,0.52,0.63,0.44,0.38,0.14,0.11,0.09,0.32,0.3,0.29,0.26,0.3,0.61,0.21,0.0,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,0.01,0.71,0.01,0.98,0.06,0.01,0.43,0.47,0.33,0.28,0.03,1.0,0.67,0.77,0.2,0.55,0.43,0.16,0.58,0.61,0.42,0.4,0.9,0.15,0.35,0.67,0.37,0.0,0.05,0.15,0.27,0.32,0.37,0.69,0.49,0.38,0.34,0.43,0.15,0.46,0.19,0.18,0.72,0.9,0.87,0.9,0.86,0.42,0.58,0.0,0.07,0.0,0.1,0.14,0.2,0.3,0.03,0.04,0.05,0.06,0.91,0.02,0.4,0.45,0.79,0.76,0.56,0.96,0.05,0.14,0.5,0.0,0.95,0.95,0.33,0.42,0.44,0.02,0.13,0.49,0.45,0.39,0.4,0.57,0.79,0.58,0.51,0.53,0.4,0.0,0.0,0.12,0.92,0.92,0.92,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,0.0,0.52,0.36,0.6,0.17,0.21,0.36,0.51,0.31,0.42,0.02,1.0,0.47,0.64,0.32,0.48,0.53,0.25,0.51,0.46,0.35,0.39,0.28,0.06,0.47,0.28,0.31,0.01,0.2,0.36,0.45,0.34,0.41,0.58,0.26,0.48,0.44,0.44,0.43,0.54,0.51,0.49,0.6,0.57,0.51,0.85,0.48,0.64,0.46,0.02,0.68,0.01,0.59,0.57,0.71,0.74,0.3,0.25,0.29,0.28,0.74,0.25,0.46,0.43,0.56,0.56,0.56,0.5,0.27,0.49,0.5,0.01,0.8,0.5,0.25,0.49,0.35,0.26,0.34,0.34,0.33,0.31,0.49,0.57,0.65,0.58,0.67,0.67,0.64,0.0,0.0,0.21,0.63,0.64,0.67,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,0.02,0.41,0.62,0.5,0.03,0.01,0.45,0.48,0.32,0.5,0.04,1.0,0.12,0.32,0.28,0.24,0.56,0.45,0.39,0.17,0.16,0.23,0.14,0.13,0.08,0.08,0.13,0.05,0.67,0.46,0.57,0.18,0.46,0.32,0.42,0.44,0.58,0.28,0.65,0.36,0.69,0.71,0.46,0.33,0.31,0.4,0.34,0.5,0.4,0.03,0.57,0.0,0.75,0.55,0.77,0.69,0.05,0.03,0.04,0.03,0.97,0.05,0.25,0.23,0.41,0.4,0.46,0.49,0.18,0.57,0.0,0.06,0.51,0.51,0.29,0.64,0.48,0.47,0.24,0.04,0.05,0.06,0.08,0.16,0.17,0.18,0.53,0.2,0.63,0.0,0.03,0.02,0.44,0.63,0.69,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0
